Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3b86fb659fcd3a3627d48538dd930d77f656dfedda41dd640e1725d383f769f2,2023-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
335da46a6f34538501a56d6f5f948cdd5845f93da320ec013331c5459bf6b13c,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.031694,51.529134,On or near Coborn Road,E01004228,Tower Hamlets 003A,Investigation complete; no suspect identified
1637969151c161c0761ac6ab38615d17f5488122f0c453ec5ba15704bdc9d106,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.020967,51.35507,On or near The Coppins,E01001051,Croydon 030A,Investigation complete; no suspect identified
113eb220ec6d9e0294409d2dd0f12252fb3b71692fe5fe4018bdaf6b368f8192,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.117556,51.386545,On or near Wortley Road,E01001180,Croydon 016E,Investigation complete; no suspect identified
dc4c5e58df3e4a70526aaebda61959c0488d777705f2e05263124658aa871a0d,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.079073,51.389417,On or near Maple Close,E01000810,Bromley 025B,Investigation complete; no suspect identified
336f2a80131496168aa016c1c259c843be3d90dde5ae6f2af3f3e8ff56bb5e14,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.046201,51.385535,On or near Shell Close,E01000662,Bromley 026B,Investigation complete; no suspect identified
6452845a1c9ae96dbb21b49abf53df5ebc791ef9ae2b4d39d788510ab0619758,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.108047,51.351766,On or near ,E01000680,Bromley 037A,Investigation complete; no suspect identified
a33351bd7590ac0f28ff45946f3c291af55a31fd733686faaca71f16a8074d2e,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.081784,51.409225,On or near Barnard Close,E01000693,Bromley 010A,Investigation complete; no suspect identified
4f499507e6bebf8ffee0c8535084480b423f5e3c94cd69a4e858c63f8a420b07,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.131871,51.351954,On or near Brabazon Avenue,E01004083,Sutton 019A,Investigation complete; no suspect identified
28263c962cfa36ada9aa8eb23d0bb22d89a4b86087df97b21509700e731e7543,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.183715,51.362842,On or near Victoria Road,E01004139,Sutton 013D,Investigation complete; no suspect identified
74f7ad17c53ae511ecb445f9197c288c56167fc94c3503f5c709ae01bc00d3ba,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.189429,51.384054,On or near ,E01004123,Sutton 002A,Investigation complete; no suspect identified
5607c861b6ae11b48362926f7a20e825bb26710e4a41df6daf9a26668c4e9eed,2023-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
47fd1c9eec21a61d99b19d1f492c802b161636f86462b7f8033f26271386817f,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.174055,51.38288,On or near St Paul's Close,E01004125,Sutton 001A,Investigation complete; no suspect identified
dfff21a290c02d84a3663dc6c7b1f982dc1e833a48fa65d80e50da281ccbcbe2,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.159771,51.373907,On or near Shepley Close,E01004166,Sutton 004B,Investigation complete; no suspect identified
8d0b2c7f4d0a20bc0f44568b34f01b4743ffb0bba2cc9159b90e68e7af47b455,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.027214,51.475994,On or near Comet Street,E01003304,Lewisham 039D,Investigation complete; no suspect identified
5d0e6c82feb664951f7bbedfd531020baaeb9b3b5b7c2e4ed8215b5e0cf8eac2,2023-02,Metropolitan Police Service,Metropolitan Police Service,0.06493,51.482258,On or near Nightingale Place,E01001698,Greenwich 015A,Investigation complete; no suspect identified
5a390a7ae699300d8adbbadb919fff62ae038e15b9f34bea44617b1b79cb26a3,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.064757,51.465423,On or near Huguenot Square,E01004062,Southwark 025B,Investigation complete; no suspect identified
38df41842b184d0a99e1e394c5d66e859d92db3cbf6c246d94272ecdbbede1b2,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.093291,51.47616,On or near Bullace Row,E01003921,Southwark 021C,Investigation complete; no suspect identified
7920c2ed709a5c0b10faae69d76193569bbbbffff8ecdc382a7450be39875fa7,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.03378,51.497776,On or near Odessa Street,E01004058,Southwark 008C,Investigation complete; no suspect identified
22a63e33694877e7117e0a6f0ef77dc4af6728f29202639d9b5a62e30dfc4c3d,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.104716,51.498611,On or near St George's Circus,E01032584,Southwark 034E,Investigation complete; no suspect identified
cd33243b99c48f5f5fd1bcfd86be16195f4aacacff496d1f9085bc70e2562fd8,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.042132,51.498554,On or near Quebec Way,E01004057,Southwark 008B,Investigation complete; no suspect identified
6cc1e3f7a204fb0c15e4c1eab8ed51a8cc7d1ae61b45fdccc350a8efd5093be4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.061432,51.482059,On or near Murdock Street,E01003988,Southwark 018B,Investigation complete; no suspect identified
6a035dc8839a0d0ab1e19f72ba404989c1f1b23d32c9c5e8903dc3ac2aa5e4dd,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.084836,51.466913,On or near Stories Road,E01004051,Southwark 027E,Investigation complete; no suspect identified
4f5a46c4acbdd0fb522be08478d260e421e58d604db22f2d3ab4b207383a9dad,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.090164,51.497926,On or near Great Dover Street,E01003936,Southwark 009A,Investigation complete; no suspect identified
56265248fc3041ef1dc36321debd73c701046983ffa8480161500f604eccbc53,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.1006,51.492592,On or near ,E01032719,Southwark 014G,Investigation complete; no suspect identified
d05816e1f61febb56de4dc4bddaf2188ffadb064bdc8129060812e290b1794b6,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.094361,51.480881,On or near Addington Square,E01003969,Southwark 017B,Investigation complete; no suspect identified
dfec1bca0e94f4f9bbedf1ee01e0342d940c2e79b9682d52f11634a9b7470ead,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.08255,51.477154,On or near Sedgmoor Place,E01003916,Southwark 020B,Investigation complete; no suspect identified
ae62830b3c658221338163bec92afa5271fc61f9ca94b6cdb4a4c018dd6d7d7b,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.063501,51.486931,On or near Sherwood Gardens,E01004038,Southwark 010C,Investigation complete; no suspect identified
6205af640721a0b42afb00d7527aca01c6a37c3968e62868c7ee2e6479aedbb8,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.093039,51.483584,On or near Boyson Road,E01003969,Southwark 017B,Investigation complete; no suspect identified
c1e36127cbd7426cdacaae21f432c5964ee63d6cbac75aca2814f12982bf37a4,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.115432,51.579321,On or near Nelson Road,E01002060,Haringey 028D,Investigation complete; no suspect identified
d502f227d9313aad0b425d521a900da00a30c5f7caabc34ff31f5d1a9f860c3e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.133244,51.57787,On or near Hurst Avenue,E01001987,Haringey 033C,Investigation complete; no suspect identified
267cb9a8a07ad643889a8bd4ff7a71fff06b19dd0c41c60129e39844aa8dde13,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.064054,51.579564,On or near Lemsford Close,E01002052,Haringey 029C,Investigation complete; no suspect identified
abbd8b9746de526200fb34073c076ce3306e9222f08ca4f31456e50fe02d7573,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.116966,51.583401,On or near Tottenham Lane,E01002016,Haringey 028A,Investigation complete; no suspect identified
1c50d7085caeb189bc055db4de79360c80794bf0b5de86fc3645d26bde52a6f8,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.0885,51.476748,On or near Elmington Road,E01003917,Southwark 020C,Investigation complete; no suspect identified
e3e1d05bfee79b6d8dbb1096d21e3f4010f3e9ac573381cf7b97285095607445,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.122292,51.556455,On or near Moriatry Close,E01002786,Islington 010D,Investigation complete; no suspect identified
e3e1d05bfee79b6d8dbb1096d21e3f4010f3e9ac573381cf7b97285095607445,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.122292,51.556455,On or near Moriatry Close,E01002786,Islington 010D,Investigation complete; no suspect identified
d2713f73c69dd4c8d0340d40c3a27a23e9317d11f4c6fb711554ce565a655eef,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.113306,51.549099,On or near Rhodes Street,E01033488,Islington 011G,Investigation complete; no suspect identified
d2713f73c69dd4c8d0340d40c3a27a23e9317d11f4c6fb711554ce565a655eef,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.113306,51.549099,On or near Rhodes Street,E01033488,Islington 011G,Investigation complete; no suspect identified
d2713f73c69dd4c8d0340d40c3a27a23e9317d11f4c6fb711554ce565a655eef,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.113306,51.549099,On or near Rhodes Street,E01033488,Islington 011G,Investigation complete; no suspect identified
9f010e2ef6e210581198ea38cc8cdc8ffa25fd709c3243d203676bd665c7a416,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.126497,51.5619,On or near Wedmore Mews,E01002774,Islington 004E,Investigation complete; no suspect identified
08fd29bc437c398d10aaaf9a661fbf4b7a96dd28e20559ad95f2c0fa814af7e5,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.370378,51.586006,On or near Lincoln Road,E01002158,Harrow 019D,Investigation complete; no suspect identified
0657f752193a45e763549159398cd0cad50fb1f00828f70e08345395674fffe9,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.32444,51.614045,On or near Jellicoe Gardens,E01002228,Harrow 003B,Investigation complete; no suspect identified
732f0f0b279e8279e6185484807d6f898953cd2c4d77091080d8bd367b415107,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.217137,51.528862,On or near Wellington Road,E01000586,Brent 032E,Investigation complete; no suspect identified
d3760f33a0ea21361508f83d2068788ef68661eef33059734c4d98ccfc64bd03,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.210231,51.552389,On or near Walm Lane,E01000558,Brent 015F,Investigation complete; no suspect identified
d3760f33a0ea21361508f83d2068788ef68661eef33059734c4d98ccfc64bd03,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.210231,51.552389,On or near Walm Lane,E01000558,Brent 015F,Investigation complete; no suspect identified
d3760f33a0ea21361508f83d2068788ef68661eef33059734c4d98ccfc64bd03,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.210231,51.552389,On or near Walm Lane,E01000558,Brent 015F,Investigation complete; no suspect identified
d87b087a10092098c3f7a4376592587011be9824129e6f81f5201bfbb49b2955,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.160968,51.409644,On or near Marsh Avenue,E01003388,Merton 013B,Investigation complete; no suspect identified
877d3ee09dbf173450e6be70e36f4bfe9e4d327e2bb0f528b710ee88ae04ff32,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.128683,51.401615,On or near Glamorgan Close,E01003430,Merton 019B,Investigation complete; no suspect identified
141aa25d26d201e61ee7d339a86eb5419e24dc9923e30b98eecc93a48c44f268,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.181102,51.403403,On or near Saxonbury Close,E01003377,Merton 012C,Investigation complete; no suspect identified
4cee3c38d45c35b18202e4f41bd9f3d3d9147a330aec8405908ec1c81230c1b3,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.217644,51.410583,On or near Kingston Road,E01003380,Merton 011A,Investigation complete; no suspect identified
967a1f5edade4f8b54da3fefcbc202e7a50d83f28415e91d4d6407e73b123b56,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.387728,51.510532,On or near Woodlands Road,E01001365,Ealing 026F,Investigation complete; no suspect identified
2c02836b3c6ded1c0bd4449f299b362b527c873856d0b2297893dabbaf8e7221,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.333898,51.51504,On or near Cowper Road,E01001289,Ealing 022C,Investigation complete; no suspect identified
150799df6baab746db1b8ed70e6b872f9e6726af433d09f70a04ec6b86fbcb3a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.129277,51.533168,On or near Coopers Lane,E01000953,Camden 022B,Investigation complete; no suspect identified
b0c7c9cfa35b32ac2cb25cd7c0cc1d06863c472af12822a26317c7d585e825aa,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.123588,51.529849,On or near Belgrove Street,E01000939,Camden 024C,Investigation complete; no suspect identified
4b0bb16d318b0fec50a1509fe6645f8e8417fc21b598b7958258cdd842ccae3a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.163249,51.547077,On or near Primrose Gardens,E01000843,Camden 014A,Investigation complete; no suspect identified
3ea1ca09bd95647bcf6ffc904acda07fd50efef7be151e29843a36e96db166c0,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.284059,51.529258,On or near Lakeside Drive,E01000600,Brent 027E,Suspect charged
8d5faca18f7c6ec8d5df57f75c1c20a1952beab7298f8ab8ae518780c899d5e0,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.211833,51.540607,On or near The Avenue,E01000491,Brent 030B,Investigation complete; no suspect identified
123e9952d26b61795bab7947ef95c8c56fe0ba28aba3ee2d23fc3e2b1dbc6e52,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.096651,51.460136,On or near Haredale Road,E01003078,Lambeth 014E,Investigation complete; no suspect identified
6446a845ba3614f4cec9bea9f3b99d34654c1072bbf887a098fd4f1d3207174a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.127676,51.419594,On or near ,E01003144,Lambeth 034C,Investigation complete; no suspect identified
088afd5d8cee7d93765c5d5f4fefce5284d7951f7a7b29fe4c0774c55a9907c2,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.124806,51.441571,On or near Streatham Hill,E01003131,Lambeth 026B,Investigation complete; no suspect identified
925a68258f5d228db4cbffe20d9098472cfdfcdbb7149bbf7240af81b7859f34,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.119016,51.448348,On or near China Mews,E01003173,Lambeth 020C,Investigation complete; no suspect identified
e38d76aa5b1844b777f32e93c7f76ae91be7761a07c3634cdef6ec6cda69cc51,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.141849,51.448874,On or near Honeybrook Road,E01003161,Lambeth 023E,Investigation complete; no suspect identified
73136ecfcf8d04defb74262137cb127bb237d767ad093e636687c9ccea4b4499,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.124413,51.473272,On or near Binfield Road,E01003126,Lambeth 008D,Investigation complete; no suspect identified
daf1b8fb9da5bed437567c195a26d8fd32e8ae4d1158a177bfd1d39f0ba2483a,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.146727,51.465956,On or near Wardell Mews,E01003038,Lambeth 013B,Investigation complete; no suspect identified
349d5242d9ac93e8143c994bf55dac9ae453d524a20b507575392539281d32e0,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.116703,51.43216,On or near Broadash Close,E01003154,Lambeth 030E,Investigation complete; no suspect identified
35a795651f146af9989cd4d4d73ca07375d73e30ee475f090bc5cb4fdd7125a7,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.113348,51.494362,On or near Hornbeam Close,E01003015,Lambeth 002A,Investigation complete; no suspect identified
e201fa6f563813d74d2086910d27b7991e8a6c480c87f5f23959f5a6ea3524fa,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.23326,51.606161,On or near Bressay Drive,E01000260,Barnet 025E,Suspect charged
af5ff8793c7dabde453b8adca7c500db2863a11c3c84d077a97da9e3176a4424,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.175141,51.595156,On or near New Oak Road,E01000179,Barnet 029B,Investigation complete; no suspect identified
11cc15e4514185c1279cc16203296e25b3839689b4e006695652ad53e13eee6e,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.210759,51.597368,On or near Holders Hill Gardens,E01000198,Barnet 025A,Investigation complete; no suspect identified
55171bf7c1b768a829b81865bc81ca4c061fae9b3388e6a40701db2f97b034be,2023-02,Metropolitan Police Service,Metropolitan Police Service,-0.18301,51.593713,On or near Ethan Drive,E01000176,Barnet 027A,Investigation complete; no suspect identified
